census_subdivision_id,province_id,province,type,municipality,year,source_page_url,document_url,document_path
5953007,59,British Columbia,Village,Valemount,2017,https://valemount.ca/village-office/documents-publications/financial-reports/,https://valemount.ca/uploads/2017-Audited-Financials.pdf,lake/59/5953007/financial_statement_2017.pdf
5915022,59,British Columbia,City,Vancouver,2024,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/2024-annual-financial-report.pdf,lake/59/5915022/financial_statement_2024.pdf
5915022,59,British Columbia,City,Vancouver,2023,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/2023-annual-financial-report.pdf,lake/59/5915022/financial_statement_2023.pdf
5915022,59,British Columbia,City,Vancouver,2022,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/2022-financial-statements.pdf,lake/59/5915022/financial_statement_2022.pdf
5915022,59,British Columbia,City,Vancouver,2021,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/2021-financial-statements.pdf,lake/59/5915022/financial_statement_2021.pdf
5915022,59,British Columbia,City,Vancouver,2020,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/2020-financial-statements.pdf,lake/59/5915022/financial_statement_2020.pdf
5915022,59,British Columbia,City,Vancouver,2019,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/2019-annual-financial-report.pdf,lake/59/5915022/financial_statement_2019.pdf
5915022,59,British Columbia,City,Vancouver,2018,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/city-of-vancouver-2018-annual-financial-report.pdf,lake/59/5915022/financial_statement_2018.pdf
5915022,59,British Columbia,City,Vancouver,2017,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/2017-annual-financial-report.pdf,lake/59/5915022/financial_statement_2017.pdf
5915022,59,British Columbia,City,Vancouver,2016,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/2016-annual-financial-report.pdf,lake/59/5915022/financial_statement_2016.pdf
5915022,59,British Columbia,City,Vancouver,2015,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/2015-annual-financial-report.pdf,lake/59/5915022/financial_statement_2015.pdf
5915022,59,British Columbia,City,Vancouver,2014,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/2014-annual-financial-report.pdf,lake/59/5915022/financial_statement_2014.pdf
5915022,59,British Columbia,City,Vancouver,2013,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/2013-annual-financial-report.pdf,lake/59/5915022/financial_statement_2013.pdf
5915022,59,British Columbia,City,Vancouver,2012,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/2012-annual-financial-report.pdf,lake/59/5915022/financial_statement_2012.pdf
5915022,59,British Columbia,City,Vancouver,2011,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/11AnnualReport.pdf,lake/59/5915022/financial_statement_2011.pdf
5915022,59,British Columbia,City,Vancouver,2010,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/10AnnualReport.pdf,lake/59/5915022/financial_statement_2010.pdf
5915022,59,British Columbia,City,Vancouver,2009,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/09AnuualReport.pdf,lake/59/5915022/financial_statement_2009.pdf
5915022,59,British Columbia,City,Vancouver,2008,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/08AnnualReport.pdf,lake/59/5915022/financial_statement_2008.pdf
5915022,59,British Columbia,City,Vancouver,2007,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/AR2007.pdf,lake/59/5915022/financial_statement_2007.pdf
5915022,59,British Columbia,City,Vancouver,2006,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/AR2006.pdf,lake/59/5915022/financial_statement_2006.pdf
5915022,59,British Columbia,City,Vancouver,2005,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/annual-financial-report-2005.pdf,lake/59/5915022/financial_statement_2005.pdf
5915022,59,British Columbia,City,Vancouver,2004,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/annual-financial-report-2004.pdf,lake/59/5915022/financial_statement_2004.pdf
5915022,59,British Columbia,City,Vancouver,2003,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/annual-financial-report-2003.pdf,lake/59/5915022/financial_statement_2003.pdf
5915022,59,British Columbia,City,Vancouver,2002,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/annual-financial-report-2002.pdf,lake/59/5915022/financial_statement_2002.pdf
5915022,59,British Columbia,City,Vancouver,2001,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/AR2001.pdf,lake/59/5915022/financial_statement_2001.pdf
5915022,59,British Columbia,City,Vancouver,2000,https://vancouver.ca/your-government/financial-reports-and-information.aspx,https://vancouver.ca/files/cov/AR2000.pdf,lake/59/5915022/financial_statement_2000.pdf
5951007,59,British Columbia,District,Vanderhoof,2024,https://vanderhoof.civicweb.net/filepro/documents/75810/,https://vanderhoof.civicweb.net/document/92584,lake/59/5951007/financial_statement_2024.pdf
5951007,59,British Columbia,District,Vanderhoof,2023,https://vanderhoof.civicweb.net/filepro/documents/75810/,https://vanderhoof.civicweb.net/document/82887,lake/59/5951007/financial_statement_2023.pdf
5951007,59,British Columbia,District,Vanderhoof,2022,https://vanderhoof.civicweb.net/filepro/documents/75810/,https://vanderhoof.civicweb.net/document/78436,lake/59/5951007/financial_statement_2022.pdf
5951007,59,British Columbia,District,Vanderhoof,2021,https://vanderhoof.civicweb.net/filepro/documents/75810/,https://vanderhoof.civicweb.net/document/75812,lake/59/5951007/financial_statement_2021.pdf
5951007,59,British Columbia,District,Vanderhoof,2020,https://vanderhoof.civicweb.net/filepro/documents/75810/,https://vanderhoof.civicweb.net/document/75811,lake/59/5951007/financial_statement_2020.pdf
5937014,59,British Columbia,City,Vernon,2024,https://www.vernon.ca/government-services/departments/financial-services/financial-statements-annual-reports,https://www.vernon.ca/sites/default/files/2025-06/2024%20City%20of%20Vernon%20Annual%20Report%20%281%29.pdf,lake/59/5937014/financial_statement_2024.pdf
5937014,59,British Columbia,City,Vernon,2023,https://www.vernon.ca/government-services/departments/financial-services/financial-statements-annual-reports,https://www.vernon.ca/sites/default/files/docs/financial/annual_reports/2023-Annual-Report-compressed.pdf,lake/59/5937014/financial_statement_2023.pdf
5937014,59,British Columbia,City,Vernon,2022,https://www.vernon.ca/government-services/departments/financial-services/financial-statements-annual-reports,https://www.vernon.ca/sites/default/files/docs/financial/annual_reports/Financial%20Section%20Reduced.pdf,lake/59/5937014/financial_statement_2022.pdf
5937014,59,British Columbia,City,Vernon,2021,https://www.vernon.ca/government-services/departments/financial-services/financial-statements-annual-reports,https://www.vernon.ca/sites/default/files/docs/financial/annual_reports/2021%20Annual%20Report%20Final.pdf,lake/59/5937014/financial_statement_2021.pdf
5937014,59,British Columbia,City,Vernon,2020,https://www.vernon.ca/government-services/departments/financial-services/financial-statements-annual-reports,https://www.vernon.ca/sites/default/files/docs/financial/annual_reports/2020_annual_report_final.pdf,lake/59/5937014/financial_statement_2020.pdf
5937014,59,British Columbia,City,Vernon,2019,https://www.vernon.ca/government-services/departments/financial-services/financial-statements-annual-reports,https://www.vernon.ca/sites/default/files/docs/financial/annual_reports/2019_annual_report_final.pdf,lake/59/5937014/financial_statement_2019.pdf
5937014,59,British Columbia,City,Vernon,2018,https://www.vernon.ca/government-services/departments/financial-services/financial-statements-annual-reports,https://www.vernon.ca/sites/default/files/docs/financial/annual_reports/2018_annual_report_final.pdf,lake/59/5937014/financial_statement_2018.pdf
5937014,59,British Columbia,City,Vernon,2017,https://www.vernon.ca/government-services/departments/financial-services/financial-statements-annual-reports,https://www.vernon.ca/sites/default/files/docs/financial/annual_reports/2017_annual_report.pdf,lake/59/5937014/financial_statement_2017.pdf
5917034,59,British Columbia,City,Victoria,2024,https://www.victoria.ca/city-government/strategic-plan/annual-report,https://www.victoria.ca/media/file/annual-report-2024,lake/59/5917034/financial_statement_2024.pdf
5917034,59,British Columbia,City,Victoria,2023,https://www.victoria.ca/city-government/strategic-plan/annual-report,https://www.victoria.ca/media/file/annual-report-2023,lake/59/5917034/financial_statement_2023.pdf
5917034,59,British Columbia,City,Victoria,2022,https://www.victoria.ca/city-government/strategic-plan/annual-report,https://www.victoria.ca/media/file/annual-report-2022,lake/59/5917034/financial_statement_2022.pdf
5917034,59,British Columbia,City,Victoria,2021,https://www.victoria.ca/city-government/strategic-plan/annual-report,https://www.victoria.ca/media/file/annual-report-2021,lake/59/5917034/financial_statement_2021.pdf
5917034,59,British Columbia,City,Victoria,2020,https://www.victoria.ca/city-government/strategic-plan/annual-report,https://www.victoria.ca/media/file/annual-report-2020,lake/59/5917034/financial_statement_2020.pdf
5917034,59,British Columbia,City,Victoria,2019,https://www.victoria.ca/city-government/strategic-plan/annual-report,https://www.victoria.ca/media/file/ar-2019-10sep2020-digitalpdf-0,lake/59/5917034/financial_statement_2019.pdf
5917047,59,British Columbia,Town,View Royal,2024,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Administration/2025 07 02 Annual Report 2024.pdf,lake/59/5917047/financial_statement_2024.pdf
5917047,59,British Columbia,Town,View Royal,2023,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,"https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Administration/Annual Report for Year Ended Dec. 31, 2023.pdf",lake/59/5917047/financial_statement_2023.pdf
5917047,59,British Columbia,Town,View Royal,2022,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Administration/Annual Report - Year Ended 2022 - Final.pdf,lake/59/5917047/financial_statement_2022.pdf
5917047,59,British Columbia,Town,View Royal,2021,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Administration/2022 07 19 2021 Annual Report - Final.pdf,lake/59/5917047/financial_statement_2021.pdf
5917047,59,British Columbia,Town,View Royal,2020,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Administration/2020 Annual Report - For Web.pdf,lake/59/5917047/financial_statement_2020.pdf
5917047,59,British Columbia,Town,View Royal,2019,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Administration/2020 07 22 FINAL Annual Report 2019.pdf,lake/59/5917047/financial_statement_2019.pdf
5917047,59,British Columbia,Town,View Royal,2018,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Finance-Taxation/2018 Financial Statements-FINAL secured.pdf,lake/59/5917047/financial_statement_2018.pdf
5917047,59,British Columbia,Town,View Royal,2017,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Finance-Taxation/2017_Financial_Statements_FINAL_signed_secured.pdf,lake/59/5917047/financial_statement_2017.pdf
5917047,59,British Columbia,Town,View Royal,2016,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Finance-Taxation/Final 2016 Audited Financial Statements_Signed_20170615.pdf,lake/59/5917047/financial_statement_2016.pdf
5917047,59,British Columbia,Town,View Royal,2015,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Finance-Taxation/Final 2015 View Royal Consolidated Financial Statements Signed.pdf,lake/59/5917047/financial_statement_2015.pdf
5917047,59,British Columbia,Town,View Royal,2014,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Finance-Taxation/2014 Consolidated Financial Statements.pdf,lake/59/5917047/financial_statement_2014.pdf
5917047,59,British Columbia,Town,View Royal,2013,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Finance-Taxation/ConsolidatedFinancialStatements2013.pdf,lake/59/5917047/financial_statement_2013.pdf
5917047,59,British Columbia,Town,View Royal,2012,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Finance-Taxation/ConsolidatedFinancialStatements2012.pdf,lake/59/5917047/financial_statement_2012.pdf
5917047,59,British Columbia,Town,View Royal,2011,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Finance-Taxation/2012 07 12 Financial Report.pdf,lake/59/5917047/financial_statement_2011.pdf
5917047,59,British Columbia,Town,View Royal,2010,https://www.viewroyal.ca/EN/main/town/documents/reportsplans.html,https://www.viewroyal.ca/assets/Town~Hall/Documents-Forms/Finance-Taxation/FIA 2009 TOVR.pdf,lake/59/5917047/financial_statement_2010.pdf
